"subj_idx","trial_num","stim","rt","response","age"
"12016_13",19,"All",6116,1,3.69
"12016_13",20,"Some",3264,0,3.69
"12016_13",21,"None",7080,0,3.69
"12016_13",22,"All",5762,1,3.69
"12016_13",23,"Some",3326,0,3.69
"12016_13",24,"Some",7754,0,3.69
"12016_13",25,"None",3231,0,3.69
"12016_13",26,"None",5413,0,3.69
"12016_13",27,"Some",3092,0,3.69
"12016_13",28,"All",4588,1,3.69
"12016_13",29,"All",3583,1,3.69
"12016_13",30,"None",2975,0,3.69
"12016_14",1,"None",3530,0,5.4
"12016_14",2,"All",1328,1,5.4
"12016_14",3,"Some",2449,0,5.4
"12016_14",4,"All",1312,1,5.4
"12016_14",5,"Some",2232,0,5.4
"12016_14",6,"Some",1733,0,5.4
"12016_14",7,"None",3104,0,5.4
"12016_14",8,"All",1369,1,5.4
"12016_14",9,"All",1115,1,5.4
"12016_14",10,"All",2524,1,5.4
"12016_14",11,"Some",3117,0,5.4
"12016_14",12,"Some",1385,0,5.4
"12016_14",13,"None",979,0,5.4
"12016_14",14,"Some",2397,0,5.4
"12016_14",15,"None",1431,0,5.4
"12016_14",16,"Some",1986,0,5.4
"12016_14",17,"None",3449,0,5.4
"12016_14",18,"All",1162,1,5.4
"12016_14",19,"All",2573,1,5.4
"12016_14",20,"None",1723,0,5.4
"12016_14",21,"All",818,1,5.4
"12016_14",22,"None",1501,0,5.4
"12016_14",23,"Some",980,0,5.4
"12016_14",24,"None",1148,0,5.4
"12016_14",25,"Some",1573,0,5.4
"12016_14",26,"All",1769,1,5.4
"12016_14",27,"Some",998,0,5.4
"12016_14",28,"None",1925,0,5.4
"12016_14",29,"None",1231,0,5.4
"12016_14",30,"All",941,1,5.4
"12116_1",1,"None",1856,1,5.9
"12116_1",2,"Some",3666,1,5.9
"12116_1",3,"All",1595,1,5.9
"12116_1",4,"All",2086,1,5.9
"12116_1",5,"Some",1049,1,5.9
"12116_1",6,"Some",887,1,5.9
"12116_1",7,"Some",1321,1,5.9
"12116_1",8,"None",1916,1,5.9
"12116_1",9,"Some",1068,1,5.9
"12116_1",10,"None",1760,1,5.9
"12116_1",11,"None",1584,1,5.9
"12116_1",12,"None",3790,1,5.9
"12116_1",13,"None",4125,1,5.9
"12116_1",14,"Some",897,1,5.9
"12116_1",15,"All",1454,1,5.9
"12116_1",16,"None",1828,1,5.9
"12116_1",17,"Some",2808,1,5.9
"12116_1",18,"All",3729,1,5.9
"12116_1",21,"All",1048,1,5.9
"12116_1",23,"All",1092,1,5.9
"12116_1",25,"Some",1621,1,5.9
"12116_1",26,"All",1705,1,5.9
"12116_1",27,"Some",1203,1,5.9
"12116_1",28,"Some",1778,1,5.9
"12116_1",29,"All",837,1,5.9
"12116_1",30,"All",1723,1,5.9
"12116_2",1,"None",3917,0,4.33
"12116_2",2,"None",2835,0,4.33
"12116_2",3,"Some",2249,0,4.33
"12116_2",4,"None",1403,0,4.33
"12116_2",5,"All",2129,1,4.33
"12116_2",6,"Some",4304,1,4.33
"12116_2",7,"All",2852,1,4.33
"12116_2",8,"All",974,1,4.33
"12116_2",9,"Some",1234,0,4.33
"12116_2",10,"Some",2015,0,4.33
"12116_2",11,"Some",2110,0,4.33
"12116_2",12,"Some",1694,0,4.33
"12116_2",13,"None",1123,0,4.33
"12116_2",14,"All",3035,1,4.33
"12116_2",15,"None",3330,0,4.33
"12116_2",16,"None",2124,0,4.33
"12116_2",17,"All",2070,0,4.33
"12116_2",18,"All",2190,1,4.33
"12116_2",19,"All",2210,1,4.33
"12116_2",20,"None",789,0,4.33
"12116_2",21,"All",1424,1,4.33
"12116_2",22,"None",1928,0,4.33
"12116_2",23,"Some",10297,0,4.33
"12116_2",24,"None",5230,0,4.33
"12116_2",25,"All",6251,0,4.33
"12116_2",26,"Some",7619,0,4.33
"12116_2",27,"Some",2055,0,4.33
"12116_2",28,"Some",1610,0,4.33
"12116_2",29,"All",1676,1,4.33
"12116_2",30,"None",1248,0,4.33
"12116_3",1,"Some",2281,1,5.09
"12116_3",2,"None",4539,1,5.09
"12116_3",3,"None",3420,1,5.09
"12116_3",4,"Some",1897,1,5.09
"12116_3",5,"Some",1285,1,5.09
"12116_3",6,"None",3268,1,5.09
"12116_3",7,"All",1757,1,5.09
"12116_3",8,"Some",2984,1,5.09
"12116_3",9,"None",2516,1,5.09
"12116_3",10,"None",2723,1,5.09
"12116_3",11,"Some",1142,1,5.09
"12116_3",12,"All",1569,1,5.09
"12116_3",13,"Some",1077,1,5.09
"12116_3",14,"Some",2577,1,5.09
"12116_3",15,"Some",2143,1,5.09
"12116_3",16,"All",1430,1,5.09
"12116_3",17,"All",2284,1,5.09
"12116_3",18,"None",2958,1,5.09
"12116_3",19,"None",1656,1,5.09
"12116_3",20,"None",2944,1,5.09
"12116_3",21,"All",1513,1,5.09
"12116_3",22,"None",5969,1,5.09
"12116_3",23,"Some",2857,1,5.09
"12116_3",24,"All",1758,1,5.09
"12116_3",25,"All",1400,1,5.09
"12116_3",26,"All",535,1,5.09
"12116_3",27,"None",1810,1,5.09
"12116_3",28,"All",4088,1,5.09
"12116_3",29,"All",2796,1,5.09
"12116_3",30,"Some",1335,1,5.09
"12116_4",1,"All",1618,1,3.25
"12116_4",2,"None",2625,0,3.25
"12116_4",3,"None",8137,0,3.25
"12116_4",4,"All",6236,1,3.25
"12116_4",5,"All",3291,1,3.25
"12116_4",6,"All",4758,1,3.25
"12116_4",7,"None",9153,0,3.25
"12116_4",8,"Some",3352,0,3.25
"12116_4",9,"Some",1923,0,3.25
"12116_4",10,"All",3333,1,3.25
"12116_4",11,"Some",4504,0,3.25
"12116_4",12,"All",2726,1,3.25
"12116_4",13,"Some",2572,1,3.25
"12116_4",14,"None",2157,0,3.25
"12116_4",15,"Some",2054,0,3.25
"12116_4",16,"Some",4400,0,3.25
"12116_4",17,"All",2955,1,3.25
"12116_4",18,"All",3805,1,3.25
"12116_4",19,"Some",4055,1,3.25
"12116_4",20,"None",2776,0,3.25
"12116_4",21,"All",4069,1,3.25
"12116_4",22,"Some",4640,0,3.25
"12116_4",23,"None",5983,0,3.25
"12116_4",24,"None",3817,0,3.25
"12116_4",25,"Some",3321,0,3.25
"12116_4",26,"Some",1994,0,3.25
"12116_4",27,"None",3022,0,3.25
"12116_4",28,"All",3639,1,3.25
"12116_4",29,"None",2030,0,3.25
"12116_4",30,"None",3713,0,3.25
"12116_6",1,"None",4370,0,3.59
"12116_6",2,"Some",4066,0,3.59
"12116_6",3,"Some",1458,0,3.59
"12116_6",4,"Some",2405,0,3.59
"12116_6",5,"Some",1917,0,3.59
"12116_6",6,"None",1854,0,3.59
"12116_6",7,"None",7023,0,3.59
"12116_6",8,"All",1750,1,3.59
"12116_6",9,"All",2562,1,3.59
"12116_6",10,"Some",1558,0,3.59
"12116_6",11,"Some",2289,0,3.59
"12116_6",12,"Some",1538,0,3.59
"12116_6",13,"All",1778,1,3.59
"12116_6",14,"Some",3766,0,3.59
"12116_6",15,"Some",1095,0,3.59
"12116_6",16,"All",2016,1,3.59
"12116_6",17,"All",746,1,3.59
"12116_6",18,"All",1466,1,3.59
"12116_6",19,"All",2609,1,3.59
"12116_6",20,"None",1161,0,3.59
"12116_6",21,"All",1133,1,3.59
"12116_6",22,"None",1789,0,3.59
"12116_6",23,"None",1813,0,3.59
"12116_6",24,"Some",2615,0,3.59
"12116_6",25,"None",1150,0,3.59
"12116_6",26,"None",2065,0,3.59
"12116_6",27,"All",9304,1,3.59
"12116_6",28,"All",1096,0,3.59
"12116_6",29,"None",1812,0,3.59
"12116_6",30,"None",7218,0,3.59
"12116_7",1,"All",1257,1,5.25
"12116_7",2,"All",1885,1,5.25
"12116_7",3,"None",1335,0,5.25
"12116_7",4,"None",2612,0,5.25
"12116_7",5,"Some",3465,1,5.25
"12116_7",6,"All",1776,1,5.25
"12116_7",7,"None",1630,0,5.25
"12116_7",8,"None",1590,0,5.25
"12116_7",9,"Some",3716,1,5.25
"12116_7",10,"Some",1698,1,5.25
"12116_7",11,"All",1647,1,5.25
"12116_7",12,"Some",1581,1,5.25
"12116_7",13,"None",1553,0,5.25
"12116_7",14,"None",1268,0,5.25
"12116_7",15,"All",1114,1,5.25
"12116_7",16,"All",1403,1,5.25
"12116_7",17,"None",1488,0,5.25
"12116_7",18,"All",2628,1,5.25
"12116_7",19,"Some",1314,1,5.25
"12116_7",20,"Some",1434,1,5.25
"12116_7",21,"All",1179,1,5.25
"12116_7",22,"None",4119,0,5.25
"12116_7",23,"Some",1669,1,5.25
"12116_7",24,"All",910,1,5.25
"12116_7",25,"None",5021,1,5.25
"12116_7",26,"None",1621,1,5.25
"12116_7",27,"Some",4427,1,5.25
"12116_7",28,"Some",1595,1,5.25
"12116_7",29,"Some",3129,0,5.25
"12116_7",30,"All",2499,1,5.25
"12216_2",1,"All",6368,0,3.92
"12216_2",2,"None",5367,0,3.92
"12216_2",3,"All",6156,1,3.92
"12216_2",4,"None",2721,1,3.92
"12216_2",5,"None",1840,1,3.92
"12216_2",6,"Some",1365,0,3.92
"12216_2",7,"Some",2961,1,3.92
"12216_2",8,"Some",4799,0,3.92
"12216_2",9,"All",7507,1,3.92
"12216_2",10,"All",3263,1,3.92
"12216_2",11,"Some",4661,0,3.92
"12216_2",12,"All",3809,1,3.92
"12216_2",13,"All",3173,1,3.92
"12216_2",15,"All",3156,1,3.92
"12216_2",17,"None",6154,0,3.92
"12216_2",18,"None",3703,0,3.92
"12216_2",19,"Some",6250,0,3.92
"12216_2",20,"None",6286,0,3.92
"12216_2",21,"None",2978,0,3.92
"12216_2",22,"Some",5078,0,3.92
"12216_2",23,"None",4346,0,3.92
"12216_2",24,"Some",1916,0,3.92
"12216_2",25,"None",2430,0,3.92
"12216_2",26,"All",2712,1,3.92
"12216_2",27,"All",2374,1,3.92
"12216_2",28,"Some",3530,0,3.92
"12216_2",29,"None",4222,0,3.92
"12216_2",30,"All",2577,1,3.92
"12216_3",1,"All",1284,0,3.69
"12216_3",2,"Some",3415,0,3.69
"12216_3",3,"Some",5455,1,3.69
"12216_3",4,"All",1123,0,3.69
"12216_3",5,"All",4281,0,3.69
"12216_3",6,"None",5173,0,3.69
"12216_3",7,"None",4861,1,3.69
"12216_3",8,"All",4173,1,3.69
"12216_3",9,"Some",1060,1,3.69
"12216_3",10,"None",2715,0,3.69
"12216_3",11,"Some",4140,1,3.69
"12216_3",12,"None",4576,1,3.69
"12216_3",13,"All",4271,0,3.69
"12216_3",14,"Some",4354,0,3.69
"12216_3",15,"Some",2407,1,3.69
"12216_3",16,"Some",6090,0,3.69
"12216_3",17,"None",2144,1,3.69
"12216_3",18,"All",4128,1,3.69
"12216_3",19,"All",3778,0,3.69
"12216_3",20,"None",3616,0,3.69
"12216_3",21,"None",4239,1,3.69
"12216_3",22,"Some",3735,0,3.69
"12216_3",23,"None",3333,0,3.69
"12216_3",24,"All",5301,0,3.69
"12216_3",25,"All",2983,0,3.69
"12216_3",26,"All",2888,1,3.69
"12216_3",27,"None",4216,1,3.69
"12216_3",28,"Some",3344,0,3.69
"12216_3",29,"Some",3586,0,3.69
"12216_3",30,"None",3735,0,3.69
"12216_4",1,"All",859,1,5.56
"12216_4",2,"None",1499,1,5.56
"12216_4",3,"None",2807,1,5.56
"12216_4",4,"All",1354,1,5.56
"12216_4",5,"All",2275,1,5.56
"12216_4",6,"All",2025,1,5.56
"12216_4",7,"Some",1520,1,5.56
"12216_4",8,"Some",2250,1,5.56
"12216_4",9,"All",1024,1,5.56
"12216_4",10,"Some",2462,1,5.56
"12216_4",11,"Some",3664,1,5.56
"12216_4",12,"All",1991,1,5.56
"12216_4",13,"None",1101,0,5.56
"12216_4",14,"All",2116,1,5.56
"12216_4",15,"Some",1137,0,5.56
"12216_4",16,"Some",1096,1,5.56
"12216_4",17,"None",2000,0,5.56
"12216_4",18,"Some",2303,1,5.56
"12216_4",19,"None",3166,1,5.56
"12216_4",20,"None",3752,0,5.56
"12216_4",21,"All",2589,1,5.56
"12216_4",22,"Some",668,1,5.56
"12216_4",23,"None",1720,1,5.56
"12216_4",24,"All",1237,1,5.56
"12216_4",25,"All",1260,1,5.56
"12216_4",26,"Some",1276,1,5.56
"12216_4",27,"Some",1797,1,5.56
"12216_4",28,"None",4010,1,5.56
"12216_4",29,"None",890,1,5.56
"12216_4",30,"None",1219,1,5.56
"12216_5",1,"Some",2986,1,5.1
"12216_5",2,"None",3644,1,5.1
"12216_5",3,"All",1756,1,5.1
"12216_5",4,"Some",2036,1,5.1
"12216_5",5,"Some",2910,1,5.1
"12216_5",6,"All",3476,1,5.1
"12216_5",7,"All",1974,1,5.1
"12216_5",8,"All",1322,1,5.1
"12216_5",9,"All",1622,1,5.1
"12216_5",10,"All",3650,1,5.1
"12216_5",11,"Some",1934,1,5.1
"12216_5",12,"None",2586,1,5.1
"12216_5",13,"None",2244,1,5.1
"12216_5",14,"None",12015,0,5.1
"12216_5",15,"Some",2994,1,5.1
"12216_5",16,"None",10291,0,5.1
"12216_5",17,"Some",1855,1,5.1
"12216_5",18,"Some",2323,1,5.1
"12216_5",19,"All",1477,1,5.1
"12216_5",20,"None",2547,1,5.1
"12216_5",21,"None",2360,1,5.1
"12216_5",22,"All",2458,1,5.1
"12216_5",23,"Some",2719,1,5.1
"12216_5",24,"All",4606,1,5.1
"12216_5",25,"Some",2853,1,5.1
"12216_5",26,"None",3235,1,5.1
"12216_5",27,"All",2159,1,5.1
"12216_5",28,"None",2349,1,5.1
"12216_5",29,"Some",1929,1,5.1
"12216_5",30,"None",2464,1,5.1
"12216_6",1,"All",1956,0,3.32
"12216_6",2,"All",2505,1,3.32
"12216_6",3,"All",3039,0,3.32
"12216_6",4,"None",5040,0,3.32
"12216_6",5,"Some",4324,0,3.32
"12216_6",6,"Some",10218,0,3.32
"12216_6",7,"Some",2370,0,3.32
"12216_6",8,"All",1916,1,3.32
"12216_6",9,"None",1701,0,3.32
"12216_6",10,"Some",1382,0,3.32
"12216_6",11,"Some",3281,0,3.32
"12216_6",12,"None",1271,0,3.32
"12216_6",13,"None",950,0,3.32
"12216_6",14,"All",4088,1,3.32
"12216_6",15,"All",2573,1,3.32
"12216_6",16,"None",2354,0,3.32
"12216_6",17,"Some",2856,0,3.32
"12216_6",18,"Some",2946,0,3.32
"12216_6",19,"None",1132,0,3.32
"12216_6",20,"Some",2671,0,3.32
"12216_6",21,"Some",3447,0,3.32
"12216_6",22,"None",2609,0,3.32
"12216_6",23,"All",2418,1,3.32
"12216_6",24,"Some",1944,0,3.32
"12216_6",25,"All",1425,1,3.32
"12216_6",26,"All",1387,0,3.32
"12216_6",27,"None",2825,0,3.32
"12216_6",28,"All",1744,1,3.32
"12216_6",29,"None",2365,0,3.32
"12216_6",30,"None",2722,0,3.32
"12216_7",1,"All",1345,1,3.32
"12216_7",2,"None",2505,0,3.32
"12216_7",3,"All",4737,1,3.32
"12216_7",4,"None",1304,0,3.32
"12216_7",5,"Some",1712,0,3.32
"12216_7",6,"Some",962,0,3.32
"12216_7",7,"None",2102,0,3.32
"12216_7",8,"Some",5555,0,3.32
"12216_7",9,"All",3038,1,3.32
"12216_7",10,"Some",1170,0,3.32
"12216_7",11,"None",1495,0,3.32
"12216_7",12,"Some",1739,0,3.32
"12216_7",13,"None",2198,0,3.32
"12216_7",14,"Some",1888,0,3.32
"12216_7",15,"None",2989,0,3.32
"12216_7",16,"All",3354,1,3.32
"12216_7",17,"Some",2189,0,3.32
"12216_7",18,"All",1111,1,3.32
"12216_7",19,"None",3941,1,3.32
"12216_7",20,"All",932,1,3.32
"12216_7",21,"All",1045,1,3.32
"12216_7",22,"None",4148,0,3.32
"12216_7",23,"All",957,1,3.32
"12216_7",24,"Some",4376,0,3.32
"12216_7",25,"Some",3224,0,3.32
"12216_7",26,"All",1753,1,3.32
"12216_7",27,"Some",1625,0,3.32
"12216_7",28,"All",1250,1,3.32
"12216_7",29,"None",1970,0,3.32
"12216_7",30,"None",4010,0,3.32
"12216_8",1,"All",1682,1,5.73
"12216_8",2,"All",1340,1,5.73
"12216_8",3,"All",1681,1,5.73
"12216_8",4,"None",1560,0,5.73
"12216_8",5,"None",2770,0,5.73
"12216_8",6,"None",4287,0,5.73
"12216_8",7,"None",3506,0,5.73
"12216_8",8,"Some",2783,0,5.73
"12216_8",9,"Some",2026,0,5.73
"12216_8",11,"None",1006,0,5.73
"12216_8",12,"All",2225,1,5.73
"12216_8",13,"Some",1223,0,5.73
"12216_8",14,"None",3294,0,5.73
"12216_8",15,"Some",1892,0,5.73
"12216_8",16,"Some",1767,1,5.73
"12216_8",17,"None",1989,0,5.73
"12216_8",18,"All",1298,1,5.73
"12216_8",19,"All",5919,0,5.73
"12216_8",20,"None",3244,0,5.73
"12216_8",21,"All",2107,1,5.73
"12216_8",22,"Some",1017,0,5.73
"12216_8",23,"All",1892,1,5.73
"12216_8",24,"None",2058,0,5.73
"12216_8",25,"Some",1291,0,5.73
"12216_8",26,"Some",1494,0,5.73
"12216_8",27,"Some",2604,0,5.73
"12216_8",28,"All",1310,1,5.73
"12216_8",29,"None",3613,0,5.73
"12216_8",30,"Some",1307,0,5.73
"12216_10",2,"All",5810,1,3.98
"12216_10",3,"Some",4497,0,3.98
"12216_10",4,"Some",4871,0,3.98
"12216_10",5,"None",4350,0,3.98
"12216_10",6,"All",2824,1,3.98
"12216_10",7,"All",4040,0,3.98
"12216_10",8,"None",2054,0,3.98
"12216_10",9,"Some",8928,0,3.98
"12216_10",10,"Some",9069,0,3.98
"12216_10",11,"Some",5723,0,3.98
"12216_10",12,"None",14917,0,3.98
"12216_10",13,"None",4970,1,3.98
"12216_10",14,"All",4718,0,3.98
"12216_10",15,"All",5133,1,3.98
"12216_10",16,"Some",3485,0,3.98
"12216_10",17,"Some",2513,0,3.98
"12216_10",18,"All",1656,1,3.98
"12216_10",19,"All",2571,1,3.98
"12216_10",20,"None",5112,0,3.98
"12216_10",21,"Some",14156,1,3.98
"12216_10",22,"All",6451,0,3.98
"12216_10",23,"None",4597,0,3.98
"12216_10",24,"None",3004,0,3.98
"12216_10",25,"Some",3554,0,3.98
"12216_10",26,"None",4375,0,3.98
"12216_10",27,"Some",595,0,3.98
"12216_10",28,"None",4331,0,3.98
"12216_10",29,"All",2689,0,3.98
"12216_10",30,"All",1835,0,3.98
"12416_2",1,"All",4061,1,5.2
"12416_2",2,"Some",6083,1,5.2
"12416_2",3,"All",2695,0,5.2
"12416_2",4,"None",7807,0,5.2
"12416_2",5,"All",2045,1,5.2
"12416_2",6,"All",4650,0,5.2
"12416_2",7,"All",1161,0,5.2
"12416_2",8,"All",1965,1,5.2
"12416_2",9,"None",6223,1,5.2
"12416_2",10,"All",2901,1,5.2
"12416_2",11,"None",7089,1,5.2
"12416_2",12,"Some",9733,1,5.2
"12416_2",13,"None",4252,1,5.2
"12416_2",14,"None",6434,1,5.2
"12416_2",15,"None",3934,1,5.2
"12416_2",16,"Some",3835,1,5.2
"12416_2",17,"None",3275,1,5.2
"12416_2",18,"Some",3432,1,5.2
"12416_2",19,"Some",4456,1,5.2
"12416_2",20,"None",3864,1,5.2
"12416_2",21,"None",4400,1,5.2
"12416_2",22,"Some",1469,1,5.2
"12416_2",23,"All",9901,1,5.2
"12416_2",24,"Some",4237,0,5.2
"12416_2",25,"Some",3374,1,5.2
"12416_2",26,"All",2207,1,5.2
"12416_2",27,"Some",2831,1,5.2
"12416_2",28,"None",3321,1,5.2
"12416_2",29,"Some",3266,1,5.2
"12416_2",30,"All",2317,1,5.2
"12416_4",1,"All",3207,1,3.34
"12416_4",2,"Some",7910,1,3.34
"12416_4",3,"None",6227,1,3.34
"12416_4",4,"Some",4308,1,3.34
"12416_4",5,"Some",1647,0,3.34
"12416_4",6,"Some",3025,0,3.34
"12416_4",7,"All",6123,0,3.34
"12416_4",8,"None",3224,0,3.34
"12416_4",10,"All",2682,0,3.34
"12416_4",11,"Some",2685,0,3.34
"12416_4",12,"All",4240,0,3.34
"12416_4",13,"None",3685,0,3.34
"12416_4",14,"All",2585,1,3.34
"12416_4",15,"None",2999,0,3.34
"12416_4",16,"None",8075,0,3.34
"12416_4",17,"None",4440,1,3.34
"12416_4",18,"All",2368,1,3.34
"12416_4",19,"All",4322,0,3.34
"12416_4",20,"None",14495,0,3.34
"12416_4",21,"Some",2286,0,3.34
"12416_4",23,"None",4066,0,3.34
"12416_4",25,"All",3002,1,3.34
"12416_4",26,"None",2262,0,3.34
"12416_4",27,"Some",4193,0,3.34
"12416_4",28,"None",8885,0,3.34
"12416_4",29,"Some",5811,0,3.34
"12416_4",30,"All",6806,0,3.34
"12416_5",1,"None",3855,1,4.27
"12416_5",2,"All",3461,1,4.27
"12416_5",3,"None",4622,0,4.27
"12416_5",4,"Some",13598,1,4.27
"12416_5",5,"All",1825,1,4.27
"12416_5",6,"None",5073,1,4.27
"12416_5",7,"All",2176,1,4.27
"12416_5",8,"Some",1249,0,4.27
"12416_5",9,"None",3495,1,4.27
"12416_5",10,"None",3360,1,4.27
"12416_5",11,"All",2986,1,4.27
"12416_5",12,"Some",3272,0,4.27
"12416_5",13,"Some",2672,0,4.27
"12416_5",14,"Some",1948,0,4.27
"12416_5",15,"Some",2710,0,4.27
"12416_5",16,"Some",1529,0,4.27
"12416_5",17,"None",4480,1,4.27
"12416_5",18,"Some",3035,0,4.27
"12416_5",19,"None",3351,1,4.27
"12416_5",20,"None",2524,0,4.27
"12416_5",21,"All",1956,1,4.27
"12416_5",22,"None",1425,1,4.27
"12416_5",23,"All",2604,1,4.27
"12416_5",24,"None",3154,1,4.27
"12416_5",25,"All",1946,1,4.27
"12416_5",26,"Some",3010,0,4.27
"12416_5",27,"All",2547,1,4.27
"12416_5",28,"Some",3262,0,4.27
"12416_5",29,"All",2218,1,4.27
"12416_5",30,"All",1123,1,4.27
"12416_6",1,"None",4833,1,4.74
"12416_6",2,"None",3247,1,4.74
"12416_6",3,"Some",9103,1,4.74
"12416_6",4,"Some",1875,1,4.74
"12416_6",5,"All",1721,1,4.74
"12416_6",6,"Some",2647,1,4.74
"12416_6",7,"Some",2082,1,4.74
"12416_6",8,"Some",2664,1,4.74
"12416_6",9,"None",2153,1,4.74
"12416_6",10,"All",1785,1,4.74
"12416_6",11,"Some",1837,1,4.74
"12416_6",12,"All",1280,1,4.74
"12416_6",13,"Some",1773,1,4.74
"12416_6",14,"None",2081,1,4.74
"12416_6",15,"Some",1641,1,4.74
"12416_6",16,"None",4875,1,4.74
"12416_6",17,"All",1850,1,4.74
"12416_6",18,"All",1450,1,4.74
"12416_6",19,"All",1839,1,4.74
"12416_6",20,"None",2483,1,4.74
"12416_6",21,"Some",1823,1,4.74
"12416_6",22,"None",2354,1,4.74
"12416_6",23,"All",1452,1,4.74
"12416_6",24,"All",1453,1,4.74
"12416_6",25,"None",1930,1,4.74
"12416_6",26,"Some",2395,1,4.74
"12416_6",27,"None",1434,1,4.74
"12416_6",28,"All",1641,1,4.74
"12416_6",29,"None",2964,1,4.74
"12416_6",30,"All",1661,1,4.74
"12416_8",1,"None",4194,0,3.51
"12416_8",2,"All",2648,1,3.51
"12416_8",3,"Some",2483,0,3.51
"12416_8",4,"Some",2742,0,3.51
"12416_8",5,"Some",3242,0,3.51
"12416_8",6,"None",1773,0,3.51
"12416_8",7,"All",3922,1,3.51
"12416_8",8,"All",4609,1,3.51
"12416_8",9,"All",1875,1,3.51
"12416_8",10,"All",1807,1,3.51
"12416_8",11,"None",1575,0,3.51
"12416_8",12,"None",4169,0,3.51
"12416_8",13,"Some",2936,0,3.51
"12416_8",14,"None",4593,1,3.51
"12416_8",15,"None",3317,0,3.51
"12416_8",16,"All",1879,1,3.51
"12416_8",17,"Some",1992,0,3.51
"12416_8",19,"Some",5124,0,3.51
"12416_8",20,"None",2013,0,3.51
"12416_8",21,"Some",2462,0,3.51
"12416_8",22,"Some",2502,0,3.51
"12416_8",23,"None",6932,1,3.51
"12416_8",24,"None",9307,1,3.51
"12416_8",25,"None",5248,1,3.51
"12416_8",26,"All",3181,0,3.51
"12416_8",27,"All",3740,1,3.51
"12416_8",28,"Some",3712,0,3.51
"12416_8",29,"Some",1737,0,3.51
"12416_8",30,"All",3734,1,3.51
"12416_10",1,"Some",6392,0,3.73
"12416_10",2,"None",11846,1,3.73
"12416_10",3,"All",6318,1,3.73
"12416_10",4,"Some",7761,0,3.73
"12416_10",5,"All",4756,1,3.73
"12416_10",6,"None",9342,1,3.73
"12416_10",7,"Some",5076,0,3.73
"12416_10",8,"Some",6549,0,3.73
"12416_10",9,"Some",4596,0,3.73
"12416_10",10,"None",8697,1,3.73
"12416_10",11,"All",4760,1,3.73
"12416_10",12,"None",6996,1,3.73
"12416_10",13,"None",5523,1,3.73
"12416_10",14,"Some",7584,0,3.73
"12416_10",15,"Some",3994,0,3.73
"12416_10",16,"All",3489,1,3.73
"12416_10",17,"Some",5885,0,3.73
"12416_10",18,"All",10985,1,3.73
"12416_10",19,"None",5025,1,3.73
"12416_10",20,"All",4462,1,3.73
"12416_10",21,"None",7322,1,3.73
"12416_10",22,"None",4374,1,3.73
"12416_10",23,"None",4500,1,3.73
"12416_10",24,"None",6837,1,3.73
"12416_10",25,"Some",2965,0,3.73
"12416_10",26,"All",2601,1,3.73
"12416_10",27,"All",5404,1,3.73
"12416_10",28,"Some",2965,0,3.73
"12416_10",29,"All",4703,1,3.73
"12416_10",30,"All",3300,1,3.73
"12416_11",1,"All",1663,0,4.78
"12416_11",2,"All",1666,1,4.78
"12416_11",3,"None",6508,0,4.78
"12416_11",4,"All",2525,1,4.78
"12416_11",5,"None",4764,0,4.78
"12416_11",6,"Some",4258,1,4.78
"12416_11",7,"All",2571,1,4.78
"12416_11",8,"Some",1353,0,4.78
"12416_11",9,"Some",3373,1,4.78
"12416_11",10,"Some",1032,1,4.78
"12416_11",11,"None",6482,1,4.78
"12416_11",12,"None",4899,0,4.78
"12416_11",13,"All",1608,1,4.78
"12416_11",14,"All",5740,1,4.78
"12416_11",15,"None",10958,0,4.78
"12416_11",16,"All",7117,1,4.78
"12416_11",17,"All",2330,1,4.78
"12416_11",18,"None",4567,0,4.78
"12416_11",19,"Some",1487,1,4.78
"12416_11",20,"None",3532,0,4.78
"12416_11",21,"None",2357,0,4.78
"12416_11",22,"None",4839,0,4.78
"12416_11",23,"Some",2962,1,4.78
"12416_11",24,"Some",3247,1,4.78
"12416_11",25,"Some",6192,1,4.78
"12416_11",26,"Some",3009,1,4.78
"12416_11",27,"All",3295,1,4.78
"12416_11",28,"Some",1347,1,4.78
"12416_11",29,"All",2438,1,4.78
"12416_11",30,"None",2965,0,4.78
"12416_12",1,"Some",4939,1,3.58
"12416_12",2,"None",1335,0,3.58
"12416_12",3,"None",5900,0,3.58
"12416_12",4,"Some",5295,1,3.58
"12416_12",5,"None",6210,0,3.58
"12416_12",6,"None",1867,0,3.58
"12416_12",7,"Some",1352,0,3.58
"12416_12",8,"Some",1822,0,3.58
"12416_12",9,"None",7569,1,3.58
"12416_12",10,"None",4499,0,3.58
"12416_12",11,"Some",2215,0,3.58
"12416_12",12,"All",2192,0,3.58
"12416_12",13,"None",1628,0,3.58
"12416_12",14,"None",2703,0,3.58
"12416_12",15,"All",1998,1,3.58
"12416_12",16,"All",2747,1,3.58
"12416_12",17,"All",2745,1,3.58
"12416_12",18,"Some",5140,0,3.58
"12416_12",19,"All",4127,1,3.58
"12416_12",21,"All",2114,1,3.58
"12416_12",22,"None",2377,0,3.58
"12416_12",23,"Some",1422,0,3.58
"12416_12",24,"All",1855,1,3.58
"12416_12",26,"All",4564,1,3.58
"12416_12",27,"Some",4703,0,3.58
"12416_12",28,"All",2679,1,3.58
"12416_13",1,"None",1842,0,3.75
"12416_13",2,"All",3015,0,3.75
