"subj_idx","age","trial_num","trial_type","rt","response"
"12116_1",5.90281,2,"some",3.666,1
"12116_1",5.90281,3,"all",1.595,1
"12116_1",5.90281,4,"all",2.086,1
"12116_1",5.90281,5,"some",1.049,1
"12116_1",5.90281,6,"some",0.887,1
"12116_1",5.90281,7,"some",1.321,1
"12116_1",5.90281,8,"none",1.916,1
"12116_1",5.90281,9,"some",1.068,1
"12116_1",5.90281,10,"none",1.76,1
"12116_1",5.90281,11,"none",1.584,1
"12116_1",5.90281,12,"none",3.79,1
"12116_1",5.90281,13,"none",4.125,1
"12116_1",5.90281,14,"some",0.897,1
"12116_1",5.90281,15,"all",1.454,1
"12116_1",5.90281,16,"none",1.828,1
"12116_1",5.90281,17,"some",2.808,1
"12116_1",5.90281,18,"all",3.729,1
"12116_1",5.90281,19,"all",3.735,0
"12116_1",5.90281,20,"all",3.739,0
"12116_1",5.90281,21,"all",1.048,1
"12116_1",5.90281,22,"all",1.055,0
"12116_1",5.90281,23,"all",1.092,1
"12116_1",5.90281,24,"all",1.099,0
"12116_1",5.90281,25,"some",1.621,1
"12116_1",5.90281,26,"all",1.705,1
"12116_1",5.90281,27,"some",1.203,1
"12116_1",5.90281,28,"some",1.778,1
"12116_1",5.90281,29,"all",0.837,1
"12116_1",5.90281,30,"all",1.723,1
"12116_2",4.33402,1,"none",3.917,0
"12116_2",4.33402,2,"none",2.835,0
"12116_2",4.33402,3,"some",2.249,0
"12116_2",4.33402,4,"none",1.403,0
"12116_2",4.33402,5,"all",2.129,1
"12116_2",4.33402,6,"some",4.304,1
"12116_2",4.33402,7,"all",2.852,1
"12116_2",4.33402,8,"all",0.974,1
"12116_2",4.33402,9,"some",1.234,0
"12116_2",4.33402,10,"some",2.015,0
"12116_2",4.33402,11,"some",2.11,0
"12116_2",4.33402,12,"some",1.694,0
"12116_2",4.33402,13,"none",1.123,0
"12116_2",4.33402,14,"all",3.035,1
"12116_2",4.33402,15,"none",3.33,0
"12116_2",4.33402,16,"none",2.124,0
"12116_2",4.33402,17,"all",2.07,0
"12116_2",4.33402,18,"all",2.19,1
"12116_2",4.33402,19,"all",2.21,1
"12116_2",4.33402,20,"none",0.789,0
"12116_2",4.33402,21,"all",1.424,1
"12116_2",4.33402,22,"none",1.928,0
"12116_2",4.33402,23,"some",10.297,0
"12116_2",4.33402,24,"none",5.23,0
"12116_2",4.33402,25,"all",6.251,0
"12116_2",4.33402,26,"some",7.619,0
"12116_2",4.33402,27,"some",2.055,0
"12116_2",4.33402,28,"some",1.61,0
"12116_2",4.33402,29,"all",1.676,1
"12116_2",4.33402,30,"none",1.248,0
"12116_3",5.08693,1,"some",2.281,1
"12116_3",5.08693,2,"none",4.539,1
"12116_3",5.08693,3,"none",3.42,1
"12116_3",5.08693,4,"some",1.897,1
"12116_3",5.08693,5,"some",1.285,1
"12116_3",5.08693,6,"none",3.268,1
"12116_3",5.08693,7,"all",1.757,1
"12116_3",5.08693,8,"some",2.984,1
"12116_3",5.08693,9,"none",2.516,1
"12116_3",5.08693,10,"none",2.723,1
"12116_3",5.08693,11,"some",1.142,1
"12116_3",5.08693,12,"all",1.569,1
"12116_3",5.08693,13,"some",1.077,1
"12116_3",5.08693,14,"some",2.577,1
"12116_3",5.08693,15,"some",2.143,1
"12116_3",5.08693,16,"all",1.43,1
"12116_3",5.08693,17,"all",2.284,1
"12116_3",5.08693,18,"none",2.958,1
"12116_3",5.08693,19,"none",1.656,1
"12116_3",5.08693,20,"none",2.944,1
"12116_3",5.08693,21,"all",1.513,1
"12116_3",5.08693,22,"none",5.969,1
"12116_3",5.08693,23,"some",2.857,1
"12116_3",5.08693,24,"all",1.758,1
"12116_3",5.08693,25,"all",1.4,1
"12116_3",5.08693,26,"all",0.535,1
"12116_3",5.08693,27,"none",1.81,1
"12116_3",5.08693,28,"all",4.088,1
"12116_3",5.08693,29,"all",2.796,1
"12116_3",5.08693,30,"some",1.335,1
"12116_4",3.25257,1,"all",1.618,1
"12116_4",3.25257,2,"none",2.625,0
"12116_4",3.25257,3,"none",8.137,0
"12116_4",3.25257,4,"all",6.236,1
"12116_4",3.25257,5,"all",3.291,1
"12116_4",3.25257,6,"all",4.758,1
"12116_4",3.25257,7,"none",9.153,0
"12116_4",3.25257,8,"some",3.352,0
"12116_4",3.25257,9,"some",1.923,0
"12116_4",3.25257,10,"all",3.333,1
"12116_4",3.25257,11,"some",4.504,0
"12116_4",3.25257,12,"all",2.726,1
"12116_4",3.25257,13,"some",2.572,1
"12116_4",3.25257,14,"none",2.157,0
"12116_4",3.25257,15,"some",2.054,0
"12116_4",3.25257,16,"some",4.4,0
"12116_4",3.25257,17,"all",2.955,1
"12116_4",3.25257,18,"all",3.805,1
"12116_4",3.25257,19,"some",4.055,1
"12116_4",3.25257,20,"none",2.776,0
"12116_4",3.25257,21,"all",4.069,1
"12116_4",3.25257,22,"some",4.64,0
"12116_4",3.25257,23,"none",5.983,0
"12116_4",3.25257,24,"none",3.817,0
"12116_4",3.25257,25,"some",3.321,0
"12116_4",3.25257,26,"some",1.994,0
"12116_4",3.25257,27,"none",3.022,0
"12116_4",3.25257,28,"all",3.639,1
"12116_4",3.25257,29,"none",2.03,0
"12116_4",3.25257,30,"none",3.713,0
"12116_5",4.35866,1,"some",5.384,0
"12116_5",4.35866,2,"none",2.849,0
"12116_5",4.35866,3,"all",1.895,1
"12116_5",4.35866,4,"some",1.595,0
"12116_5",4.35866,5,"all",11.058,0
"12116_5",4.35866,6,"all",2.977,1
"12116_5",4.35866,7,"none",3.26,0
"12116_5",4.35866,8,"some",6.354,0
"12116_5",4.35866,9,"none",2.423,0
"12116_5",4.35866,10,"some",1.18,0
"12116_5",4.35866,11,"some",5.562,1
"12116_5",4.35866,12,"none",3.531,0
"12116_5",4.35866,13,"all",1.864,0
"12116_5",4.35866,14,"none",2.811,0
"12116_5",4.35866,15,"some",5.562,0
"12116_5",4.35866,16,"all",8.175,1
"12116_5",4.35866,17,"all",4.802,1
"12116_5",4.35866,18,"all",0.677,1
"12116_5",4.35866,19,"all",1.935,1
"12116_5",4.35866,20,"none",2.169,0
"12116_5",4.35866,21,"none",5.259,1
"12116_5",4.35866,22,"none",2.693,0
"12116_5",4.35866,23,"all",1.977,1
"12116_6",3.59206,1,"none",4.37,0
"12116_6",3.59206,2,"some",4.066,0
"12116_6",3.59206,3,"some",1.458,0
"12116_6",3.59206,4,"some",2.405,0
"12116_6",3.59206,5,"some",1.917,0
"12116_6",3.59206,6,"none",1.854,0
"12116_6",3.59206,7,"none",7.023,0
"12116_6",3.59206,8,"all",1.75,1
"12116_6",3.59206,9,"all",2.562,1
"12116_6",3.59206,10,"some",1.558,0
"12116_6",3.59206,11,"some",2.289,0
"12116_6",3.59206,12,"some",1.538,0
"12116_6",3.59206,13,"all",1.778,1
"12116_6",3.59206,14,"some",3.766,0
"12116_6",3.59206,15,"some",1.095,0
"12116_6",3.59206,16,"all",2.016,1
"12116_6",3.59206,17,"all",0.746,1
"12116_6",3.59206,18,"all",1.466,1
"12116_6",3.59206,19,"all",2.609,1
"12116_6",3.59206,20,"none",1.161,0
"12116_6",3.59206,21,"all",1.133,1
"12116_6",3.59206,22,"none",1.789,0
"12116_6",3.59206,23,"none",1.813,0
"12116_6",3.59206,24,"some",2.615,0
"12116_6",3.59206,25,"none",1.15,0
"12116_6",3.59206,26,"none",2.065,0
"12116_6",3.59206,27,"all",9.304,1
"12116_6",3.59206,28,"all",1.096,0
"12116_6",3.59206,29,"none",1.812,0
"12116_6",3.59206,30,"none",7.218,0
"12116_7",5.24846,1,"all",1.257,1
"12116_7",5.24846,2,"all",1.885,1
"12116_7",5.24846,3,"none",1.335,0
"12116_7",5.24846,4,"none",2.612,0
"12116_7",5.24846,5,"some",3.465,1
"12116_7",5.24846,6,"all",1.776,1
"12116_7",5.24846,7,"none",1.63,0
"12116_7",5.24846,8,"none",1.59,0
"12116_7",5.24846,9,"some",3.716,1
"12116_7",5.24846,10,"some",1.698,1
"12116_7",5.24846,11,"all",1.647,1
"12116_7",5.24846,12,"some",1.581,1
"12116_7",5.24846,13,"none",1.553,0
"12116_7",5.24846,14,"none",1.268,0
"12116_7",5.24846,15,"all",1.114,1
"12116_7",5.24846,16,"all",1.403,1
"12116_7",5.24846,17,"none",1.488,0
"12116_7",5.24846,18,"all",2.628,1
"12116_7",5.24846,19,"some",1.314,1
"12116_7",5.24846,20,"some",1.434,1
"12116_7",5.24846,21,"all",1.179,1
"12116_7",5.24846,22,"none",4.119,0
"12116_7",5.24846,23,"some",1.669,1
"12116_7",5.24846,24,"all",0.91,1
"12116_7",5.24846,25,"none",5.021,1
"12116_7",5.24846,26,"none",1.621,1
"12116_7",5.24846,27,"some",4.427,1
"12116_7",5.24846,28,"some",1.595,1
"12116_7",5.24846,29,"some",3.129,0
"12116_7",5.24846,30,"all",2.499,1
"12216_1",2.99795,1,"all",5.053,0
"12216_1",2.99795,2,"all",1.942,1
"12216_1",2.99795,3,"none",2.3,0
"12216_1",2.99795,4,"some",2.787,0
"12216_1",2.99795,5,"all",2.929,1
"12216_1",2.99795,6,"none",2.646,0
"12216_1",2.99795,7,"some",1.419,0
"12216_1",2.99795,8,"some",2.775,0
"12216_1",2.99795,9,"some",0.746,0
"12216_1",2.99795,10,"none",2.878,0
"12216_1",2.99795,11,"some",1.684,0
"12216_1",2.99795,12,"all",1.079,1
"12216_1",2.99795,13,"some",2.251,0
"12216_1",2.99795,14,"none",1.312,0
"12216_1",2.99795,15,"none",1.127,0
"12216_1",2.99795,16,"none",1.066,0
"12216_1",2.99795,17,"none",1.353,0
"12216_1",2.99795,18,"all",2.409,1
"12216_1",2.99795,19,"all",0.595,1
"12216_1",2.99795,20,"some",2.394,0
"12216_1",2.99795,21,"some",1.08,0
"12216_1",2.99795,22,"some",2.76,0
"12216_1",2.99795,23,"all",1.114,1
"12216_1",2.99795,24,"all",0.716,1
"12216_1",2.99795,25,"some",1.006,0
"12216_1",2.99795,26,"all",3.894,1
"12216_1",2.99795,27,"none",1.646,0
"12216_1",2.99795,28,"none",3.74,0
"12216_1",2.99795,29,"none",0.825,0
"12216_1",2.99795,30,"all",2.171,1
"12216_2",3.91786,1,"all",6.368,0
"12216_2",3.91786,2,"none",5.367,0
"12216_2",3.91786,3,"all",6.156,1
"12216_2",3.91786,4,"none",2.721,1
"12216_2",3.91786,5,"none",1.84,1
"12216_2",3.91786,6,"some",1.365,0
"12216_2",3.91786,7,"some",2.961,1
"12216_2",3.91786,8,"some",4.799,0
"12216_2",3.91786,9,"all",7.507,1
"12216_2",3.91786,10,"all",3.263,1
"12216_2",3.91786,11,"some",4.661,0
"12216_2",3.91786,12,"all",3.809,1
"12216_2",3.91786,13,"all",3.173,1
"12216_2",3.91786,15,"all",3.156,1
"12216_2",3.91786,17,"none",6.154,0
"12216_2",3.91786,18,"none",3.703,0
"12216_2",3.91786,19,"some",6.25,0
"12216_2",3.91786,20,"none",6.286,0
"12216_2",3.91786,21,"none",2.978,0
"12216_2",3.91786,22,"some",5.078,0
"12216_2",3.91786,23,"none",4.346,0
"12216_2",3.91786,24,"some",1.916,0
"12216_2",3.91786,25,"none",2.43,0
"12216_2",3.91786,26,"all",2.712,1
"12216_2",3.91786,27,"all",2.374,1
"12216_2",3.91786,28,"some",3.53,0
"12216_2",3.91786,29,"none",4.222,0
"12216_2",3.91786,30,"all",2.577,1
"12216_3",3.69062,1,"all",1.284,0
"12216_3",3.69062,2,"some",3.415,0
"12216_3",3.69062,3,"some",5.455,1
"12216_3",3.69062,4,"all",1.123,0
"12216_3",3.69062,5,"all",4.281,0
"12216_3",3.69062,6,"none",5.173,0
"12216_3",3.69062,7,"none",4.861,1
"12216_3",3.69062,8,"all",4.173,1
"12216_3",3.69062,9,"some",1.06,1
"12216_3",3.69062,10,"none",2.715,0
"12216_3",3.69062,11,"some",4.14,1
"12216_3",3.69062,12,"none",4.576,1
"12216_3",3.69062,13,"all",4.271,0
"12216_3",3.69062,14,"some",4.354,0
"12216_3",3.69062,15,"some",2.407,1
"12216_3",3.69062,16,"some",6.09,0
"12216_3",3.69062,17,"none",2.144,1
"12216_3",3.69062,18,"all",4.128,1
"12216_3",3.69062,19,"all",3.778,0
"12216_3",3.69062,20,"none",3.616,0
"12216_3",3.69062,21,"none",4.239,1
"12216_3",3.69062,22,"some",3.735,0
"12216_3",3.69062,23,"none",3.333,0
"12216_3",3.69062,24,"all",5.301,0
"12216_3",3.69062,25,"all",2.983,0
"12216_3",3.69062,26,"all",2.888,1
"12216_3",3.69062,27,"none",4.216,1
"12216_3",3.69062,28,"some",3.344,0
"12216_3",3.69062,29,"some",3.586,0
"12216_3",3.69062,30,"none",3.735,0
"12216_4",5.55784,1,"all",0.859,1
"12216_4",5.55784,2,"none",1.499,1
"12216_4",5.55784,3,"none",2.807,1
"12216_4",5.55784,4,"all",1.354,1
"12216_4",5.55784,5,"all",2.275,1
"12216_4",5.55784,6,"all",2.025,1
"12216_4",5.55784,7,"some",1.52,1
"12216_4",5.55784,8,"some",2.25,1
"12216_4",5.55784,9,"all",1.024,1
"12216_4",5.55784,10,"some",2.462,1
"12216_4",5.55784,11,"some",3.664,1
"12216_4",5.55784,12,"all",1.991,1
"12216_4",5.55784,13,"none",1.101,0
"12216_4",5.55784,14,"all",2.116,1
"12216_4",5.55784,15,"some",1.137,0
"12216_4",5.55784,16,"some",1.096,1
"12216_4",5.55784,17,"none",2,0
"12216_4",5.55784,18,"some",2.303,1
"12216_4",5.55784,19,"none",3.166,1
"12216_4",5.55784,20,"none",3.752,0
"12216_4",5.55784,21,"all",2.589,1
"12216_4",5.55784,22,"some",0.668,1
"12216_4",5.55784,23,"none",1.72,1
"12216_4",5.55784,24,"all",1.237,1
"12216_4",5.55784,25,"all",1.26,1
"12216_4",5.55784,26,"some",1.276,1
"12216_4",5.55784,27,"some",1.797,1
"12216_4",5.55784,28,"none",4.01,1
"12216_4",5.55784,29,"none",0.89,1
"12216_4",5.55784,30,"none",1.219,1
"12216_5",5.10335,1,"some",2.986,1
"12216_5",5.10335,2,"none",3.644,1
"12216_5",5.10335,3,"all",1.756,1
"12216_5",5.10335,4,"some",2.036,1
"12216_5",5.10335,5,"some",2.91,1
"12216_5",5.10335,6,"all",3.476,1
"12216_5",5.10335,7,"all",1.974,1
"12216_5",5.10335,8,"all",1.322,1
"12216_5",5.10335,9,"all",1.622,1
"12216_5",5.10335,10,"all",3.65,1
"12216_5",5.10335,11,"some",1.934,1
"12216_5",5.10335,12,"none",2.586,1
"12216_5",5.10335,13,"none",2.244,1
"12216_5",5.10335,14,"none",12.015,0
"12216_5",5.10335,15,"some",2.994,1
"12216_5",5.10335,16,"none",10.291,0
"12216_5",5.10335,17,"some",1.855,1
"12216_5",5.10335,18,"some",2.323,1
"12216_5",5.10335,19,"all",1.477,1
"12216_5",5.10335,20,"none",2.547,1
"12216_5",5.10335,21,"none",2.36,1
"12216_5",5.10335,22,"all",2.458,1
"12216_5",5.10335,23,"some",2.719,1
"12216_5",5.10335,24,"all",4.606,1
"12216_5",5.10335,25,"some",2.853,1
"12216_5",5.10335,26,"none",3.235,1
"12216_5",5.10335,27,"all",2.159,1
"12216_5",5.10335,28,"none",2.349,1
"12216_5",5.10335,29,"some",1.929,1
"12216_5",5.10335,30,"none",2.464,1
"12216_6",3.31828,1,"all",1.956,0
"12216_6",3.31828,2,"all",2.505,1
"12216_6",3.31828,3,"all",3.039,0
"12216_6",3.31828,4,"none",5.04,0
"12216_6",3.31828,5,"some",4.324,0
"12216_6",3.31828,6,"some",10.218,0
"12216_6",3.31828,7,"some",2.37,0
"12216_6",3.31828,8,"all",1.916,1
"12216_6",3.31828,9,"none",1.701,0
"12216_6",3.31828,10,"some",1.382,0
"12216_6",3.31828,11,"some",3.281,0
"12216_6",3.31828,12,"none",1.271,0
"12216_6",3.31828,13,"none",0.95,0
"12216_6",3.31828,14,"all",4.088,1
"12216_6",3.31828,15,"all",2.573,1
"12216_6",3.31828,16,"none",2.354,0
"12216_6",3.31828,17,"some",2.856,0
"12216_6",3.31828,18,"some",2.946,0
"12216_6",3.31828,19,"none",1.132,0
"12216_6",3.31828,20,"some",2.671,0
"12216_6",3.31828,21,"some",3.447,0
"12216_6",3.31828,22,"none",2.609,0
"12216_6",3.31828,23,"all",2.418,1
"12216_6",3.31828,24,"some",1.944,0
"12216_6",3.31828,25,"all",1.425,1
"12216_6",3.31828,26,"all",1.387,0
"12216_6",3.31828,27,"none",2.825,0
"12216_6",3.31828,28,"all",1.744,1
"12216_6",3.31828,29,"none",2.365,0
"12216_6",3.31828,30,"none",2.722,0
"12216_7",3.31828,1,"all",1.345,1
"12216_7",3.31828,2,"none",2.505,0
"12216_7",3.31828,3,"all",4.737,1
"12216_7",3.31828,4,"none",1.304,0
"12216_7",3.31828,5,"some",1.712,0
"12216_7",3.31828,6,"some",0.962,0
"12216_7",3.31828,7,"none",2.102,0
"12216_7",3.31828,8,"some",5.555,0
"12216_7",3.31828,9,"all",3.038,1
"12216_7",3.31828,10,"some",1.17,0
"12216_7",3.31828,11,"none",1.495,0
"12216_7",3.31828,12,"some",1.739,0
"12216_7",3.31828,13,"none",2.198,0
"12216_7",3.31828,14,"some",1.888,0
"12216_7",3.31828,15,"none",2.989,0
"12216_7",3.31828,16,"all",3.354,1
"12216_7",3.31828,17,"some",2.189,0
"12216_7",3.31828,18,"all",1.111,1
"12216_7",3.31828,19,"none",3.941,1
"12216_7",3.31828,20,"all",0.932,1
"12216_7",3.31828,21,"all",1.045,1
"12216_7",3.31828,22,"none",4.148,0
"12216_7",3.31828,23,"all",0.957,1
"12216_7",3.31828,24,"some",4.376,0
"12216_7",3.31828,25,"some",3.224,0
"12216_7",3.31828,26,"all",1.753,1
"12216_7",3.31828,27,"some",1.625,0
"12216_7",3.31828,28,"all",1.25,1
"12216_7",3.31828,29,"none",1.97,0
"12216_7",3.31828,30,"none",4.01,0
"12216_8",5.72758,1,"all",1.682,1
"12216_8",5.72758,2,"all",1.34,1
"12216_8",5.72758,3,"all",1.681,1
"12216_8",5.72758,4,"none",1.56,0
"12216_8",5.72758,5,"none",2.77,0
"12216_8",5.72758,6,"none",4.287,0
"12216_8",5.72758,7,"none",3.506,0
"12216_8",5.72758,8,"some",2.783,0
"12216_8",5.72758,9,"some",2.026,0
"12216_8",5.72758,11,"none",1.006,0
"12216_8",5.72758,12,"all",2.225,1
"12216_8",5.72758,13,"some",1.223,0
"12216_8",5.72758,14,"none",3.294,0
"12216_8",5.72758,15,"some",1.892,0
"12216_8",5.72758,16,"some",1.767,1
"12216_8",5.72758,17,"none",1.989,0
"12216_8",5.72758,18,"all",1.298,1
"12216_8",5.72758,19,"all",5.919,0
"12216_8",5.72758,20,"none",3.244,0
"12216_8",5.72758,21,"all",2.107,1
"12216_8",5.72758,22,"some",1.017,0
"12216_8",5.72758,23,"all",1.892,1
"12216_8",5.72758,24,"none",2.058,0
"12216_8",5.72758,25,"some",1.291,0
"12216_8",5.72758,26,"some",1.494,0
"12216_8",5.72758,27,"some",2.604,0
"12216_8",5.72758,28,"all",1.31,1
"12216_8",5.72758,29,"none",3.613,0
"12216_8",5.72758,30,"some",1.307,0
"12216_10",3.98084,2,"all",5.81,1
"12216_10",3.98084,3,"some",4.497,0
"12216_10",3.98084,4,"some",4.871,0
"12216_10",3.98084,5,"none",4.35,0
"12216_10",3.98084,6,"all",2.824,1
"12216_10",3.98084,7,"all",4.04,0
"12216_10",3.98084,8,"none",2.054,0
"12216_10",3.98084,9,"some",8.928,0
"12216_10",3.98084,10,"some",9.069,0
"12216_10",3.98084,11,"some",5.723,0
"12216_10",3.98084,12,"none",14.917,0
"12216_10",3.98084,13,"none",4.97,1
"12216_10",3.98084,14,"all",4.718,0
"12216_10",3.98084,15,"all",5.133,1
"12216_10",3.98084,16,"some",3.485,0
"12216_10",3.98084,17,"some",2.513,0
"12216_10",3.98084,18,"all",1.656,1
"12216_10",3.98084,19,"all",2.571,1
"12216_10",3.98084,20,"none",5.112,0
"12216_10",3.98084,21,"some",14.156,1
"12216_10",3.98084,22,"all",6.451,0
"12216_10",3.98084,23,"none",4.597,0
"12216_10",3.98084,24,"none",3.004,0
"12216_10",3.98084,25,"some",3.554,0
"12216_10",3.98084,26,"none",4.375,0
"12216_10",3.98084,27,"some",0.595,0
"12216_10",3.98084,28,"none",4.331,0
"12216_10",3.98084,29,"all",2.689,0
"12216_10",3.98084,30,"all",1.835,0
"12216_12",3.66872,1,"some",3.801,0
"12216_12",3.66872,2,"none",1.997,0
"12216_12",3.66872,3,"some",6.416,1
"12216_12",3.66872,4,"all",7.829,1
"12216_12",3.66872,5,"none",3.824,0
"12216_12",3.66872,6,"some",2.856,0
"12216_12",3.66872,7,"all",2.619,1
"12216_12",3.66872,8,"some",3.903,1
"12216_12",3.66872,9,"some",2.178,0
"12216_12",3.66872,10,"none",2.047,0
"12216_12",3.66872,11,"none",2.901,0
"12216_12",3.66872,12,"none",1.743,0
"12216_12",3.66872,13,"all",2.521,1
"12216_12",3.66872,14,"none",1.976,0
"12216_12",3.66872,15,"none",2.514,0
"12216_12",3.66872,16,"none",1.932,0
"12216_12",3.66872,17,"none",1.289,0
"12216_12",3.66872,18,"some",1.807,0
"12216_12",3.66872,19,"some",2.365,0
"12216_12",3.66872,20,"all",2.798,1
"12216_12",3.66872,21,"all",2.319,1
"12216_12",3.66872,22,"some",3.437,0
"12216_12",3.66872,23,"none",2.722,0
"12216_12",3.66872,24,"all",3.7,0
"12216_12",3.66872,25,"some",3.06,0
"12216_12",3.66872,26,"all",1.947,1
"12216_12",3.66872,27,"all",2.479,1
"12216_12",3.66872,28,"some",2.392,0
"12216_12",3.66872,29,"all",1.705,1
"12216_12",3.66872,30,"all",2.854,1
"12416_2",5.20192,1,"all",4.061,1
"12416_2",5.20192,2,"some",6.083,1
"12416_2",5.20192,3,"all",2.695,0
"12416_2",5.20192,4,"none",7.807,0
"12416_2",5.20192,5,"all",2.045,1
"12416_2",5.20192,6,"all",4.65,0
"12416_2",5.20192,7,"all",1.161,0
"12416_2",5.20192,8,"all",1.965,1
"12416_2",5.20192,9,"none",6.223,1
"12416_2",5.20192,10,"all",2.901,1
"12416_2",5.20192,11,"none",7.089,1
"12416_2",5.20192,12,"some",9.733,1
"12416_2",5.20192,13,"none",4.252,1
"12416_2",5.20192,14,"none",6.434,1
"12416_2",5.20192,15,"none",3.934,1
"12416_2",5.20192,16,"some",3.835,1
"12416_2",5.20192,17,"none",3.275,1
"12416_2",5.20192,18,"some",3.432,1
"12416_2",5.20192,19,"some",4.456,1
"12416_2",5.20192,20,"none",3.864,1
"12416_2",5.20192,21,"none",4.4,1
"12416_2",5.20192,22,"some",1.469,1
"12416_2",5.20192,23,"all",9.901,1
"12416_2",5.20192,24,"some",4.237,0
"12416_2",5.20192,25,"some",3.374,1
"12416_2",5.20192,26,"all",2.207,1
"12416_2",5.20192,27,"some",2.831,1
"12416_2",5.20192,28,"none",3.321,1
"12416_2",5.20192,29,"some",3.266,1
"12416_2",5.20192,30,"all",2.317,1
"12416_3",5.52498,1,"some",2.156,1
"12416_3",5.52498,2,"all",2.374,0
"12416_3",5.52498,3,"all",3.942,0
"12416_3",5.52498,4,"some",1.507,1
"12416_3",5.52498,5,"some",1.981,0
"12416_3",5.52498,7,"none",2.858,1
"12416_3",5.52498,10,"some",1.571,0
"12416_3",5.52498,11,"all",1.274,1
"12416_3",5.52498,12,"all",1.228,1
"12416_3",5.52498,13,"none",2.981,1
"12416_3",5.52498,14,"none",2.563,0
"12416_3",5.52498,15,"none",2.594,1
"12416_3",5.52498,16,"some",4.006,0
"12416_3",5.52498,17,"some",1.596,0
"12416_3",5.52498,18,"all",1.185,1
"12416_3",5.52498,19,"some",1.406,0
"12416_3",5.52498,21,"none",2.705,1
"12416_3",5.52498,23,"all",2.17,0
"12416_3",5.52498,24,"none",2.893,0
"12416_3",5.52498,25,"none",2.763,1
"12416_3",5.52498,26,"some",1.633,0
"12416_3",5.52498,27,"all",1.521,1
"12416_3",5.52498,28,"some",2.72,1
"12416_3",5.52498,29,"some",1.963,0
"12416_4",3.34018,1,"all",3.207,1
"12416_4",3.34018,2,"some",7.91,1
"12416_4",3.34018,3,"none",6.227,1
"12416_4",3.34018,4,"some",4.308,1
"12416_4",3.34018,5,"some",1.647,0
"12416_4",3.34018,6,"some",3.025,0
"12416_4",3.34018,7,"all",6.123,0
"12416_4",3.34018,9,"none",3.23,0
"12416_4",3.34018,8,"none",3.224,0
"12416_4",3.34018,10,"all",2.682,0
"12416_4",3.34018,11,"some",2.685,0
"12416_4",3.34018,12,"all",4.24,0
"12416_4",3.34018,13,"none",3.685,0
"12416_4",3.34018,14,"all",2.585,1
"12416_4",3.34018,15,"none",2.999,0
"12416_4",3.34018,16,"none",8.075,0
"12416_4",3.34018,17,"none",4.44,1
"12416_4",3.34018,18,"all",2.368,1
"12416_4",3.34018,19,"all",4.322,0
"12416_4",3.34018,20,"none",14.495,0
"12416_4",3.34018,21,"some",2.286,0
"12416_4",3.34018,23,"none",4.066,0
"12416_4",3.34018,25,"all",3.002,1
"12416_4",3.34018,26,"none",2.262,0
"12416_4",3.34018,27,"some",4.193,0
"12416_4",3.34018,28,"none",8.885,0
"12416_4",3.34018,29,"some",5.811,0
"12416_4",3.34018,30,"all",6.806,0
"12416_5",4.26557,1,"none",3.855,1
"12416_5",4.26557,2,"all",3.461,1
"12416_5",4.26557,3,"none",4.622,0
"12416_5",4.26557,4,"some",13.598,1
"12416_5",4.26557,5,"all",1.825,1
"12416_5",4.26557,6,"none",5.073,1
"12416_5",4.26557,7,"all",2.176,1
"12416_5",4.26557,8,"some",1.249,0
"12416_5",4.26557,9,"none",3.495,1
"12416_5",4.26557,10,"none",3.36,1
"12416_5",4.26557,11,"all",2.986,1
"12416_5",4.26557,12,"some",3.272,0
"12416_5",4.26557,13,"some",2.672,0
"12416_5",4.26557,14,"some",1.948,0
"12416_5",4.26557,15,"some",2.71,0
"12416_5",4.26557,16,"some",1.529,0
"12416_5",4.26557,17,"none",4.48,1
"12416_5",4.26557,18,"some",3.035,0
"12416_5",4.26557,19,"none",3.351,1
"12416_5",4.26557,20,"none",2.524,0
"12416_5",4.26557,21,"all",1.956,1
"12416_5",4.26557,22,"none",1.425,1
"12416_5",4.26557,23,"all",2.604,1
"12416_5",4.26557,24,"none",3.154,1
"12416_5",4.26557,25,"all",1.946,1
"12416_5",4.26557,26,"some",3.01,0
"12416_5",4.26557,27,"all",2.547,1
"12416_5",4.26557,28,"some",3.262,0
"12416_5",4.26557,29,"all",2.218,1
"12416_5",4.26557,30,"all",1.123,1
"12416_6",4.7447,1,"none",4.833,1
"12416_6",4.7447,2,"none",3.247,1
"12416_6",4.7447,3,"some",9.103,1
"12416_6",4.7447,4,"some",1.875,1
"12416_6",4.7447,5,"all",1.721,1
"12416_6",4.7447,6,"some",2.647,1
"12416_6",4.7447,7,"some",2.082,1
"12416_6",4.7447,8,"some",2.664,1
"12416_6",4.7447,9,"none",2.153,1
"12416_6",4.7447,10,"all",1.785,1
"12416_6",4.7447,11,"some",1.837,1
"12416_6",4.7447,12,"all",1.28,1
"12416_6",4.7447,13,"some",1.773,1
"12416_6",4.7447,14,"none",2.081,1
"12416_6",4.7447,15,"some",1.641,1
"12416_6",4.7447,16,"none",4.875,1
"12416_6",4.7447,17,"all",1.85,1
"12416_6",4.7447,18,"all",1.45,1
"12416_6",4.7447,19,"all",1.839,1
"12416_6",4.7447,20,"none",2.483,1
"12416_6",4.7447,21,"some",1.823,1
"12416_6",4.7447,22,"none",2.354,1
"12416_6",4.7447,23,"all",1.452,1
"12416_6",4.7447,24,"all",1.453,1
"12416_6",4.7447,25,"none",1.93,1
