"subj_idx","trial.num","stim","rt","response"
"23",5,"unambiguous",0.689,1
"23",6,"implicature",0.697,1
"23",7,"unambiguous",0.782,1
"23",8,"implicature",1.789,0
"23",9,"implicature",0.89,0
"23",10,"unambiguous",0.752,1
"23",11,"unambiguous",1.762,1
"23",12,"unambiguous",0.694,1
"23",13,"implicature",0.741,0
"23",14,"implicature",0.713,0
"23",15,"implicature",0.668,0
"23",16,"unambiguous",0.739,1
"23",17,"unambiguous",0.644,1
"23",18,"unambiguous",0.655,1
"23",19,"implicature",0.651,0
"23",20,"unambiguous",1.907,1
"23",21,"unambiguous",0.842,1
"23",23,"implicature",0.733,1
"23",22,"implicature",0.83,1
"23",24,"unambiguous",1.048,1
"23",28,"unambiguous",0.878,1
"23",25,"unambiguous",1.48,1
"23",26,"unambiguous",1.118,1
"23",27,"implicature",0.769,1
"23",29,"implicature",0.774,0
"23",30,"unambiguous",1.371,1
"23",31,"implicature",0.721,1
"23",32,"implicature",0.855,1
"23",33,"unambiguous",1.207,1
"23",34,"unambiguous",0.847,1
"23",35,"implicature",1.171,1
"23",37,"unambiguous",0.836,0
"23",36,"unambiguous",1.043,1
"23",39,"unambiguous",0.968,1
"23",42,"implicature",1.001,0
"23",41,"implicature",0.855,1
"23",40,"unambiguous",0.827,1
"23",38,"implicature",1.186,1
"23",43,"implicature",0.847,1
"23",44,"implicature",0.712,1
"23",45,"implicature",0.746,1
"23",46,"unambiguous",0.979,1
"23",47,"unambiguous",0.772,1
"23",49,"implicature",0.769,1
"23",48,"unambiguous",1.292,1
"23",50,"implicature",0.723,1
"23",51,"unambiguous",1.168,1
"23",52,"unambiguous",0.689,1
"23",53,"unambiguous",0.74,1
"23",54,"unambiguous",0.659,1
"23",55,"unambiguous",1.154,1
"23",56,"implicature",0.828,0
"23",57,"unambiguous",1.048,1
"23",58,"unambiguous",0.954,1
"23",59,"implicature",0.734,1
"23",61,"implicature",1.278,1
"23",60,"implicature",0.959,1
"23",62,"implicature",0.758,1
"23",63,"implicature",0.912,1
"23",64,"implicature",1.05,0
"23",65,"implicature",0.721,1
"23",66,"unambiguous",0.797,1
"23",67,"implicature",0.814,1
"23",68,"unambiguous",0.801,1
"23",69,"implicature",0.879,1
"23",73,"implicature",1.302,1
"23",70,"unambiguous",0.926,1
"23",74,"implicature",0.805,1
"23",72,"unambiguous",0.897,1
"23",71,"implicature",0.834,1
"23",75,"unambiguous",0.81,1
"23",76,"implicature",0.762,1
"23",77,"unambiguous",0.867,1
"23",78,"unambiguous",0.783,1
"23",79,"unambiguous",0.666,1
"23",80,"unambiguous",0.66,1
"23",81,"unambiguous",0.603,1
"23",83,"unambiguous",0.547,1
"23",84,"unambiguous",0.627,1
"23",82,"implicature",0.619,0
"23",85,"implicature",1.007,1
"23",86,"unambiguous",0.725,1
"23",87,"unambiguous",0.9,1
"23",88,"implicature",0.803,1
"23",89,"implicature",0.7,1
"23",90,"unambiguous",0.858,1
"23",94,"implicature",1.073,1
"23",91,"implicature",0.61,1
"23",96,"implicature",0.703,1
"23",92,"unambiguous",0.627,0
"23",95,"implicature",0.663,1
"23",93,"implicature",0.883,0
"23",97,"unambiguous",0.827,1
"23",98,"implicature",0.77,1
"23",99,"unambiguous",0.745,1
"23",104,"implicature",0.832,1
"23",101,"unambiguous",0.747,1
"23",103,"implicature",0.663,1
"23",100,"implicature",0.769,1
"23",105,"unambiguous",1.041,1
"23",102,"implicature",1.303,1
"23",106,"unambiguous",0.848,1
"23",107,"unambiguous",0.766,1
"23",108,"implicature",0.785,0
"23",109,"unambiguous",0.747,1
"23",110,"implicature",0.816,0
"23",111,"implicature",0.65,0
"23",112,"implicature",0.621,0
"23",113,"unambiguous",0.747,1
"23",114,"implicature",0.807,0
"23",115,"unambiguous",0.724,1
"23",116,"implicature",1.246,1
"23",118,"unambiguous",1.322,1
"23",117,"implicature",0.697,1
"23",120,"unambiguous",1.433,1
"23",119,"implicature",1.282,1
"24",1,"unambiguous",1.029,0
"24",2,"unambiguous",0.881,1
"24",3,"implicature",1.162,1
"24",4,"unambiguous",0.85,1
"24",5,"implicature",1.065,1
"24",6,"unambiguous",1.755,1
"24",7,"unambiguous",1.216,1
"24",8,"unambiguous",1.19,1
"24",9,"implicature",0.8,0
"24",10,"implicature",0.666,1
"24",11,"unambiguous",0.985,1
"24",12,"unambiguous",0.746,1
"24",13,"implicature",0.666,0
"24",14,"implicature",1.46,1
"24",15,"unambiguous",1.164,1
"24",16,"implicature",0.739,1
"24",17,"implicature",1.291,1
"24",18,"unambiguous",1.169,1
"24",19,"unambiguous",0.73,1
"24",20,"implicature",0.725,1
"24",21,"unambiguous",0.863,1
"24",22,"implicature",0.71,1
"24",23,"unambiguous",0.763,1
"24",24,"implicature",0.923,1
"24",25,"unambiguous",1.187,1
"24",26,"unambiguous",1.112,1
"24",27,"implicature",0.964,1
"24",28,"implicature",0.692,1
"24",29,"unambiguous",0.806,1
"24",30,"unambiguous",0.704,1
"24",31,"implicature",0.881,0
"24",32,"implicature",1.068,1
"24",33,"unambiguous",0.884,1
"24",34,"unambiguous",0.962,1
"24",35,"implicature",0.692,1
"24",36,"unambiguous",0.723,1
"24",37,"unambiguous",0.83,1
"24",38,"unambiguous",0.879,1
"24",39,"unambiguous",2.115,0
"24",40,"unambiguous",0.716,0
"24",41,"implicature",1.123,1
"24",42,"implicature",0.755,1
"24",43,"unambiguous",1.306,1
"24",44,"unambiguous",0.924,1
"24",45,"unambiguous",0.755,1
"24",46,"implicature",0.673,0
"24",47,"implicature",1.187,1
"24",48,"implicature",0.82,1
"24",49,"implicature",0.931,1
"24",50,"unambiguous",0.845,1
"24",51,"unambiguous",0.826,1
"24",52,"implicature",1.849,1
"24",53,"implicature",0.76,1
"24",54,"unambiguous",1.138,1
"24",55,"implicature",0.899,0
"24",56,"unambiguous",0.852,0
"24",57,"unambiguous",1.155,1
"24",58,"unambiguous",1.099,1
"24",59,"unambiguous",1.302,1
"24",60,"implicature",0.744,1
"24",61,"implicature",0.906,1
"24",62,"unambiguous",0.9,1
"24",63,"implicature",0.883,1
"24",64,"unambiguous",0.732,0
"24",65,"implicature",0.615,1
"24",66,"unambiguous",0.805,1
"24",67,"implicature",0.707,1
"24",68,"unambiguous",0.687,1
"24",69,"implicature",0.723,1
"24",70,"implicature",0.748,1
"24",71,"implicature",0.723,1
"24",72,"implicature",0.619,1
"24",73,"implicature",0.65,1
"24",74,"unambiguous",0.771,1
"24",75,"unambiguous",0.683,1
"24",76,"implicature",0.644,1
"24",77,"implicature",0.651,1
"24",78,"unambiguous",0.643,1
"24",79,"implicature",0.668,1
"24",80,"implicature",0.565,1
"24",81,"implicature",0.739,1
"24",82,"unambiguous",0.525,0
"24",83,"unambiguous",0.722,1
"24",84,"implicature",0.676,1
"24",85,"implicature",0.7,0
"24",86,"unambiguous",1.276,1
"24",87,"implicature",0.551,1
"24",88,"implicature",0.656,1
"24",89,"implicature",0.659,1
"24",90,"unambiguous",1.002,1
"24",91,"implicature",0.701,1
"24",92,"unambiguous",0.643,1
"24",93,"implicature",0.773,1
"24",94,"implicature",0.911,0
"24",95,"unambiguous",1.073,1
"24",96,"unambiguous",0.642,1
"24",97,"unambiguous",0.85,1
"24",98,"unambiguous",0.58,0
"24",99,"unambiguous",1.46,1
"24",100,"implicature",0.708,1
"24",101,"implicature",0.801,1
"24",102,"implicature",0.571,1
"24",103,"implicature",0.77,0
"24",104,"implicature",1.184,1
"24",105,"unambiguous",0.819,1
"24",106,"unambiguous",0.773,1
"24",107,"implicature",0.619,1
"24",108,"implicature",0.666,1
"24",109,"unambiguous",0.861,1
"24",110,"implicature",0.817,1
"24",111,"unambiguous",0.769,1
"24",112,"implicature",0.602,1
"24",113,"unambiguous",0.66,1
"24",114,"implicature",0.6,1
"24",115,"unambiguous",0.7,1
"24",116,"unambiguous",0.715,1
"24",117,"implicature",0.887,1
"24",118,"implicature",0.861,1
"24",119,"unambiguous",0.622,1
"24",120,"unambiguous",1.076,1
"25",1,"implicature",1.366,1
"25",2,"unambiguous",0.769,0
"25",3,"unambiguous",1.021,1
"25",4,"unambiguous",0.834,1
"25",5,"implicature",1.065,1
"25",6,"implicature",0.884,1
"25",7,"unambiguous",0.91,1
"25",8,"unambiguous",0.809,1
"25",9,"unambiguous",0.797,1
"25",10,"implicature",1.06,1
"25",11,"unambiguous",0.779,1
"25",12,"implicature",0.877,1
"25",13,"implicature",0.938,1
"25",14,"implicature",0.863,1
"25",15,"implicature",0.738,1
"25",16,"unambiguous",0.897,1
"25",17,"unambiguous",0.784,1
"25",18,"unambiguous",0.765,1
"25",19,"implicature",0.756,0
"25",20,"implicature",1.182,1
"25",21,"unambiguous",0.976,1
"25",22,"unambiguous",0.853,1
"25",23,"unambiguous",0.767,1
"25",24,"implicature",0.938,1
"25",25,"implicature",0.705,1
"25",26,"implicature",0.855,1
"25",27,"unambiguous",0.738,1
"25",28,"implicature",1.049,1
"25",29,"implicature",1.055,1
"25",30,"unambiguous",0.905,1
"25",31,"implicature",0.914,1
"25",32,"implicature",0.834,1
"25",33,"unambiguous",0.779,1
"25",34,"implicature",0.802,1
"25",35,"implicature",0.789,1
"25",36,"unambiguous",0.77,1
"25",37,"implicature",0.717,1
"25",38,"unambiguous",0.875,1
"25",39,"implicature",0.847,1
"25",40,"unambiguous",0.742,1
"25",41,"unambiguous",0.77,1
"25",42,"unambiguous",0.767,1
"25",43,"implicature",0.749,1
"25",44,"implicature",0.752,1
"25",45,"implicature",0.729,1
"25",46,"unambiguous",0.659,1
"25",47,"unambiguous",0.804,1
"25",48,"unambiguous",1.229,1
"25",49,"implicature",0.878,1
"25",50,"implicature",0.745,1
"25",51,"implicature",0.834,1
"25",52,"implicature",0.822,1
"25",53,"implicature",0.705,1
"25",54,"unambiguous",0.908,1
"25",55,"implicature",0.747,1
"25",56,"implicature",0.815,1
"25",57,"unambiguous",0.748,1
"25",58,"implicature",0.695,1
"25",59,"implicature",0.695,1
"25",60,"implicature",0.752,1
"25",61,"implicature",0.679,1
"25",62,"implicature",0.718,1
"25",63,"implicature",0.982,1
"25",64,"implicature",0.729,1
"25",65,"implicature",0.685,1
"25",66,"unambiguous",0.747,1
"25",67,"unambiguous",0.955,1
"25",68,"unambiguous",0.916,1
"25",69,"unambiguous",0.779,1
"25",70,"implicature",0.759,1
"25",71,"unambiguous",0.708,1
"25",72,"implicature",0.797,1
"25",73,"implicature",0.751,1
"25",74,"unambiguous",0.775,1
"25",75,"implicature",0.904,1
"25",76,"implicature",0.787,1
"25",77,"unambiguous",0.817,1
"25",78,"unambiguous",0.771,1
"25",79,"unambiguous",0.762,1
"25",80,"implicature",0.991,1
"25",81,"unambiguous",0.812,1
"25",82,"unambiguous",0.821,1
"25",83,"implicature",0.793,1
"25",84,"implicature",0.797,1
"25",85,"unambiguous",0.693,1
"25",86,"implicature",0.966,1
"25",87,"unambiguous",0.971,1
"25",88,"implicature",0.913,1
"25",89,"unambiguous",0.975,1
"25",90,"unambiguous",1.135,1
"25",91,"unambiguous",0.809,1
"25",92,"implicature",0.869,1
"25",93,"implicature",0.956,1
"25",94,"unambiguous",0.788,1
"25",95,"implicature",0.73,1
"25",96,"unambiguous",0.723,1
"25",97,"unambiguous",0.892,1
"25",98,"unambiguous",0.753,1
"25",99,"unambiguous",0.691,1
"25",100,"implicature",0.996,1
"25",101,"implicature",0.753,1
"25",102,"unambiguous",0.837,1
"25",103,"implicature",0.731,1
"25",104,"unambiguous",0.72,1
"25",105,"unambiguous",0.789,1
"25",106,"unambiguous",1.019,1
"25",107,"unambiguous",0.695,1
"25",108,"unambiguous",0.748,1
"25",109,"unambiguous",0.742,1
"25",110,"unambiguous",0.724,1
"25",111,"implicature",0.99,1
"25",112,"implicature",0.732,1
"25",113,"unambiguous",0.781,1
"25",114,"unambiguous",0.758,1
"25",115,"unambiguous",0.768,1
"25",116,"unambiguous",0.732,1
"25",117,"implicature",0.787,1
"25",118,"implicature",0.689,1
"25",119,"implicature",0.731,1
"25",120,"unambiguous",0.796,1
"26",1,"unambiguous",0.984,0
"26",2,"implicature",0.821,1
"26",3,"unambiguous",1.496,1
"26",4,"implicature",1.484,1
"26",5,"unambiguous",0.808,1
"26",6,"implicature",0.772,1
"26",7,"implicature",0.785,1
"26",8,"unambiguous",0.947,1
"26",9,"unambiguous",0.66,1
"26",10,"implicature",1.072,1
"26",11,"implicature",0.797,1
"26",12,"unambiguous",1.598,1
"26",13,"unambiguous",1.147,1
"26",14,"unambiguous",0.723,1
"26",15,"implicature",0.872,1
"26",16,"implicature",1.201,1
"26",17,"implicature",1.085,1
"26",18,"unambiguous",0.998,1
"26",19,"unambiguous",0.597,1
"26",20,"implicature",0.897,1
"26",21,"implicature",0.986,1
"26",22,"implicature",1.059,1
"26",23,"implicature",0.91,1
"26",24,"implicature",0.911,1
"26",25,"implicature",0.733,1
"26",26,"unambiguous",1.109,1
"26",27,"unambiguous",0.809,1
"26",28,"implicature",1.022,1
"26",29,"implicature",0.797,1
"26",30,"implicature",0.721,0
"26",31,"unambiguous",1.397,1
"26",32,"unambiguous",0.785,1
"26",33,"unambiguous",0.748,1
"26",34,"implicature",0.909,1
"26",35,"implicature",0.77,1
"26",36,"unambiguous",0.722,1
"26",37,"implicature",0.71,1
"26",38,"unambiguous",1.108,1
"26",39,"implicature",0.859,1
"26",41,"implicature",0.697,1
"26",40,"unambiguous",0.846,1
"26",42,"unambiguous",0.734,1
"26",44,"implicature",0.921,1
"26",43,"unambiguous",0.908,1
"26",46,"unambiguous",1.04,1
"26",45,"unambiguous",0.884,1
"26",47,"implicature",0.654,0
"26",48,"implicature",1.084,1
"26",49,"implicature",1.573,1
"26",50,"unambiguous",0.672,1
"26",51,"implicature",0.91,1
"26",52,"implicature",0.946,1
"26",53,"implicature",0.648,1
"26",54,"unambiguous",0.885,1
"26",55,"implicature",1.148,1
"26",56,"implicature",1.009,1
"26",57,"unambiguous",0.695,1
"26",58,"implicature",0.847,1
"26",59,"implicature",0.793,1
"26",60,"implicature",0.534,1
"26",61,"unambiguous",0.821,1
"26",62,"implicature",0.521,1
"26",63,"implicature",0.659,1
"26",64,"implicature",0.735,1
"26",65,"unambiguous",0.784,1
"26",66,"unambiguous",0.922,1
"26",67,"unambiguous",1.034,1
"26",68,"unambiguous",0.896,1
"26",69,"implicature",0.846,1
"26",70,"implicature",1.206,1
"26",71,"implicature",0.617,1
"26",72,"unambiguous",0.646,1
"26",73,"implicature",0.785,1
"26",74,"unambiguous",0.647,1
"26",75,"unambiguous",0.733,1
"26",76,"unambiguous",0.759,0
"26",77,"implicature",0.797,1
"26",78,"unambiguous",0.859,1
"26",79,"implicature",1.047,1
"26",80,"unambiguous",0.798,1
"26",81,"unambiguous",0.848,1
"26",82,"implicature",0.772,1
"26",83,"implicature",1.084,1
"26",84,"unambiguous",0.552,1
"26",85,"implicature",0.56,1
"26",86,"implicature",0.797,1
"26",87,"unambiguous",0.622,1
"26",88,"unambiguous",0.647,1
"26",89,"implicature",0.585,1
"26",90,"unambiguous",0.809,1
"26",91,"unambiguous",0.647,1
"26",92,"unambiguous",0.647,1
"26",93,"implicature",0.722,1
"26",94,"unambiguous",0.596,1
"26",95,"implicature",0.571,1
"26",96,"unambiguous",0.71,1
"26",97,"unambiguous",0.585,1
"26",98,"unambiguous",0.659,1
"26",99,"unambiguous",0.797,1
"26",100,"implicature",1.046,1
"26",101,"unambiguous",0.771,1
"26",102,"unambiguous",0.609,1
"26",103,"unambiguous",0.673,1
"26",104,"unambiguous",0.648,1
"26",105,"implicature",0.796,1
"26",106,"implicature",0.885,1
"26",107,"unambiguous",0.684,1
"26",108,"implicature",1.146,1
"26",109,"unambiguous",0.628,1
"26",110,"unambiguous",0.596,1
"26",111,"unambiguous",0.596,1
"26",112,"unambiguous",0.86,1
"26",113,"implicature",0.609,0
"26",114,"implicature",1.26,1
"26",115,"unambiguous",0.647,1
"26",116,"unambiguous",0.685,1
"26",117,"implicature",0.859,1
"26",118,"implicature",0.845,1
"26",119,"unambiguous",0.522,1
"26",120,"implicature",1.548,1
"27",3,"unambiguous",1.08,1
"27",4,"unambiguous",1.333,1
"27",2,"implicature",1.13,1
"27",5,"unambiguous",1.251,1
"27",6,"unambiguous",1.105,1
"27",7,"unambiguous",1.028,1
"27",8,"unambiguous",1.207,1
"27",9,"unambiguous",0.844,1
"27",10,"implicature",1.186,0
"27",11,"implicature",1.308,0
"27",13,"unambiguous",1.357,1
"27",14,"unambiguous",1.122,1
"27",15,"unambiguous",1.495,1
"27",16,"implicature",1.112,1
"27",18,"unambiguous",2.414,1
"27",19,"unambiguous",1.363,1
"27",20,"unambiguous",0.773,1
"27",21,"implicature",1.891,0
"27",22,"unambiguous",1.298,1
"27",23,"implicature",1.289,0
"27",24,"implicature",1.24,0
"27",25,"unambiguous",2.164,1
"27",26,"unambiguous",1.466,1
"27",27,"unambiguous",1.251,1
"27",28,"implicature",0.97,0
"27",29,"implicature",0.757,1
"27",30,"implicature",0.924,1
"27",31,"implicature",1.233,1
"27",32,"implicature",0.646,0
"27",33,"unambiguous",1.101,1
"27",34,"unambiguous",0.777,1
"27",35,"implicature",0.921,0
"27",36,"implicature",0.718,0
"27",37,"unambiguous",0.982,1
"27",38,"unambiguous",1.246,1
"27",39,"unambiguous",1.04,1
"27",40,"unambiguous",0.644,1
"27",41,"unambiguous",1.187,1
"27",42,"implicature",1.458,1
"27",43,"implicature",1.144,0
"27",44,"unambiguous",1.746,1
"27",45,"unambiguous",0.911,1
"27",46,"unambiguous",0.703,1
"27",47,"implicature",0.953,0
"27",48,"implicature",1.886,0
"27",49,"unambiguous",0.83,1
"27",50,"implicature",0.691,0
"27",51,"unambiguous",1.665,1
"27",52,"implicature",1.65,1
"27",53,"implicature",1.138,1
"27",54,"implicature",0.995,0
"27",55,"implicature",0.827,1
"27",56,"unambiguous",0.791,1
"27",57,"implicature",1.112,1
"27",58,"unambiguous",0.969,1
"27",59,"implicature",1.065,0
"27",60,"unambiguous",0.832,1
"27",61,"implicature",1.072,0
"27",62,"unambiguous",0.802,1
"27",63,"unambiguous",0.802,1
"27",64,"implicature",1.96,1
"27",65,"implicature",1,1
"27",66,"implicature",0.898,1
"27",67,"implicature",0.834,0
"27",68,"unambiguous",0.911,1
"27",69,"implicature",0.899,0
"27",70,"unambiguous",0.887,1
"27",71,"implicature",0.93,1
"27",72,"implicature",0.653,0
"27",73,"unambiguous",0.845,1
"27",74,"unambiguous",0.893,1
"27",75,"unambiguous",0.728,1
"27",76,"implicature",1.332,0
"27",77,"unambiguous",1.289,1
"27",78,"unambiguous",0.87,0
"27",79,"implicature",1.548,1
"27",80,"unambiguous",0.805,1
"27",81,"unambiguous",0.817,1
"27",82,"implicature",1.497,0
"27",83,"implicature",0.941,1
"27",84,"implicature",0.822,1
"27",85,"implicature",0.744,0
"27",86,"unambiguous",0.798,1
"27",87,"unambiguous",0.833,1
"27",88,"implicature",1.19,1
"27",89,"implicature",0.742,1
"27",90,"unambiguous",0.625,1
"27",91,"implicature",1.123,1
"27",92,"implicature",0.817,1
"27",93,"unambiguous",1.133,1
"27",94,"unambiguous",1.351,1
"27",95,"implicature",0.737,0
"27",96,"implicature",0.831,0
"27",97,"implicature",0.812,0
"27",99,"implicature",1.936,1
"27",100,"implicature",1.433,1
"27",101,"implicature",0.842,1
"27",102,"implicature",0.522,0
"27",103,"unambiguous",0.75,1
"27",104,"unambiguous",0.677,0
"27",105,"implicature",0.595,1
"27",106,"unambiguous",0.633,1
"27",107,"unambiguous",0.762,0
"27",108,"implicature",1.072,0
"27",109,"implicature",1.056,1
"27",110,"unambiguous",0.811,1
"27",111,"implicature",0.896,0
"27",113,"unambiguous",0.977,1
"27",114,"unambiguous",1.297,1
"27",115,"unambiguous",0.821,1
"27",116,"unambiguous",0.809,1
"27",117,"implicature",0.925,1
"27",118,"unambiguous",1.169,1
"27",119,"implicature",0.77,0
"27",120,"implicature",0.963,1
"28",1,"unambiguous",1.085,0
"28",2,"implicature",1.044,0
"28",3,"implicature",1.141,1
"28",4,"implicature",1.021,1
"28",5,"unambiguous",0.845,1
"28",6,"implicature",0.949,1
"28",7,"implicature",0.997,1
"28",8,"unambiguous",1.569,1
"28",9,"unambiguous",0.865,1
"28",10,"implicature",0.71,0
"28",11,"unambiguous",1.125,1
"28",12,"implicature",0.773,1
"28",13,"implicature",1.03,1
"28",14,"unambiguous",0.886,1
"28",15,"implicature",1.02,1
"28",16,"implicature",1.461,1
"28",17,"unambiguous",1.117,1
"28",18,"implicature",0.694,1
"28",19,"unambiguous",0.885,1
"28",20,"unambiguous",0.878,1
"28",21,"implicature",0.83,1
"28",22,"unambiguous",1.062,1
"28",23,"unambiguous",0.718,0
"28",24,"implicature",1.021,1
"28",25,"unambiguous",0.806,0
"28",26,"implicature",0.838,1
"28",27,"implicature",0.753,1
"28",28,"unambiguous",0.759,1
"28",29,"unambiguous",0.926,1
"28",30,"implicature",1.006,1
"28",31,"unambiguous",1.126,1
"28",32,"implicature",0.781,1
"28",33,"unambiguous",0.849,1
"28",34,"unambiguous",0.773,1
"28",35,"unambiguous",0.726,1
"28",36,"unambiguous",0.733,1
"28",37,"unambiguous",0.709,1
"28",38,"implicature",0.91,0
"28",39,"unambiguous",0.692,1
"28",40,"implicature",0.948,0
"28",41,"implicature",1.141,0
"28",42,"unambiguous",1.213,1
"28",43,"unambiguous",0.774,1
"28",44,"implicature",1.037,0
"28",45,"implicature",1.021,1
"28",46,"unambiguous",0.862,1
"28",47,"unambiguous",0.853,1
"28",48,"unambiguous",0.99,1
"28",49,"implicature",0.909,0
"28",50,"unambiguous",0.853,1
"28",51,"unambiguous",1.165,1
"28",52,"unambiguous",1.021,1
"28",53,"implicature",0.949,0
"28",54,"implicature",0.853,0
"28",55,"implicature",0.845,0
"28",56,"implicature",1.373,1
"28",57,"unambiguous",1.069,1
"28",58,"implicature",0.766,0
"28",59,"implicature",0.869,0
"28",60,"unambiguous",0.798,1
"28",61,"implicature",0.757,0
"28",62,"implicature",0.694,1
"28",63,"implicature",0.878,1
"28",64,"implicature",0.854,0
"28",65,"unambiguous",1.158,0
"28",66,"implicature",1.118,0
"28",67,"implicature",0.966,0
"28",68,"unambiguous",0.878,1
"28",69,"implicature",0.606,1
"28",70,"implicature",0.822,1
"28",71,"implicature",0.701,1
"28",72,"implicature",0.774,0
"28",73,"implicature",0.797,1
"28",74,"unambiguous",0.96,1
"28",75,"implicature",0.764,1
"28",76,"unambiguous",1.012,1
"28",77,"unambiguous",0.557,0
"28",78,"unambiguous",1.261,1
"28",79,"unambiguous",0.837,1
"28",80,"implicature",0.653,0
"28",81,"implicature",0.726,0
"28",82,"implicature",0.818,1
"28",83,"implicature",0.725,1
"28",85,"implicature",0.989,0
"28",84,"unambiguous",0.974,1
"28",86,"implicature",0.845,0
"28",87,"implicature",0.872,0
"28",88,"implicature",0.925,0
"28",89,"implicature",0.701,0
"28",90,"unambiguous",0.876,1
"28",91,"unambiguous",0.704,1
"28",92,"unambiguous",0.621,1
"28",93,"implicature",0.997,1
"28",94,"implicature",0.789,0
"28",95,"unambiguous",0.725,1
"28",96,"unambiguous",0.943,1
"28",97,"unambiguous",0.875,1
"28",98,"unambiguous",0.813,1
"28",99,"unambiguous",0.734,1
"28",100,"implicature",0.761,0
"28",101,"implicature",0.785,1
"28",102,"unambiguous",0.801,1
"28",103,"implicature",0.946,0
"28",104,"unambiguous",0.79,1
"28",105,"unambiguous",0.814,1
"28",106,"unambiguous",0.877,1
"28",107,"unambiguous",0.672,1
"28",108,"unambiguous",0.73,1
"28",109,"unambiguous",0.718,1
"28",110,"implicature",0.797,0
"28",111,"implicature",0.671,1
"28",112,"implicature",0.638,1
"28",113,"unambiguous",0.83,0
"28",114,"implicature",0.87,1
"28",115,"unambiguous",1.017,1
"28",116,"unambiguous",0.726,1
"28",117,"unambiguous",0.606,1
"28",118,"unambiguous",0.789,1
"28",119,"implicature",0.837,1
"28",120,"unambiguous",0.766,1
"29",1,"unambiguous",1.836,1
"29",2,"unambiguous",0.775,1
"29",3,"unambiguous",1.089,1
"29",4,"unambiguous",1.057,1
"29",5,"unambiguous",0.8,1
"29",6,"unambiguous",0.903,1
"29",7,"implicature",1.401,1
"29",8,"unambiguous",1.631,1
"29",9,"implicature",1.279,1
"29",10,"unambiguous",1.303,1
"29",11,"implicature",1.02,1
"29",12,"implicature",1.104,1
"29",13,"implicature",0.988,1
"29",14,"implicature",0.946,1
"29",15,"unambiguous",1.293,1
"29",16,"unambiguous",0.985,1
"29",17,"implicature",1.217,1
"29",18,"implicature",1.251,1
"29",19,"unambiguous",1.479,1
"29",20,"unambiguous",0.933,1
"29",21,"implicature",1.191,1
"29",22,"unambiguous",1.005,1
"29",23,"unambiguous",0.867,1
"29",24,"implicature",1.119,1
"29",25,"unambiguous",0.919,1
"29",26,"implicature",0.899,1
"29",27,"implicature",0.846,1
"29",28,"unambiguous",1.104,1
"29",29,"implicature",0.834,1
"29",30,"implicature",1.206,1
"29",31,"implicature",1.005,1
"29",32,"implicature",0.907,1
"29",33,"implicature",0.855,1
"29",34,"implicature",1.273,1
"29",35,"unambiguous",0.906,1
"29",36,"implicature",0.908,1
"29",37,"unambiguous",0.971,1
"29",38,"unambiguous",0.808,1
"29",39,"implicature",0.844,1
"29",40,"implicature",0.886,1
"29",41,"unambiguous",0.865,1
"29",42,"unambiguous",0.976,1
"29",43,"implicature",0.938,1
"29",44,"unambiguous",0.98,1
"29",45,"unambiguous",1.019,1
"29",46,"implicature",0.996,1
"29",47,"unambiguous",0.914,1
"29",48,"implicature",1.322,1
"29",49,"unambiguous",0.907,1
"29",50,"implicature",1.132,1
"29",51,"implicature",0.955,1
"29",52,"implicature",0.817,1
"29",53,"implicature",0.883,1
"29",54,"unambiguous",1.135,1
"29",55,"implicature",0.919,1
"29",56,"implicature",0.846,1
"29",57,"unambiguous",1.061,1
"29",58,"unambiguous",0.778,1
"29",59,"implicature",0.902,1
"29",60,"implicature",0.913,1
"29",61,"unambiguous",1.044,1
"29",62,"unambiguous",0.861,1
"29",63,"implicature",0.753,1
"29",64,"implicature",0.74,1
"29",65,"unambiguous",0.89,1
"29",66,"implicature",1.787,1
"29",67,"unambiguous",0.857,1
"29",68,"unambiguous",0.924,1
"29",69,"implicature",0.86,1
"29",70,"implicature",0.993,1
"29",71,"implicature",1.437,1
"29",72,"implicature",0.841,1
"29",73,"unambiguous",0.974,1
"29",74,"implicature",0.895,1
"29",75,"unambiguous",0.85,1
"29",76,"unambiguous",0.917,1
"29",77,"implicature",0.926,1
"29",78,"unambiguous",0.826,1
"29",79,"implicature",0.996,1
"29",80,"unambiguous",0.859,1
"29",81,"unambiguous",0.815,1
"29",82,"implicature",1.016,1
"29",84,"unambiguous",0.905,1
"29",83,"implicature",0.799,1
"29",85,"unambiguous",1.138,1
"29",86,"unambiguous",0.821,1
"29",90,"unambiguous",1.241,1
"29",89,"unambiguous",0.905,1
"29",87,"implicature",1.069,1
"29",88,"unambiguous",0.887,1
"29",91,"implicature",1.044,1
"29",92,"unambiguous",1.237,1
"29",93,"implicature",0.811,1
"29",94,"implicature",0.864,1
"29",95,"implicature",1.273,1
"29",96,"unambiguous",0.891,1
"29",97,"unambiguous",0.866,1
"29",98,"unambiguous",1.003,1
"29",99,"unambiguous",0.783,1
"29",100,"unambiguous",0.941,1
"29",101,"implicature",0.836,1
"29",102,"implicature",0.766,1
"29",103,"implicature",0.759,1
"29",104,"implicature",1.007,1
"29",105,"implicature",0.819,1
"29",106,"implicature",0.903,1
"29",107,"implicature",0.775,1
"29",108,"unambiguous",0.9,1
"29",109,"unambiguous",1.175,1
"29",110,"unambiguous",0.996,1
"29",111,"unambiguous",1.1,1
